year,party,nn,newdate,pop_2,perc
2003,Republican,13,2003-05-13,144528,0.08994796855972545
2003,Republican,8,2003-11-18,144528,0.055352596036754124
2003,Republican,3,2003-11-13,144528,0.020757223513782796
2003,Republican,6,2003-10-18,144528,0.04151444702756559
2003,Republican,9,2003-10-13,144528,0.062271670541348384
2003,Republican,11,2003-09-18,144528,0.07610981955053692
2003,Republican,8,2003-09-13,144528,0.055352596036754124
2003,Republican,13,2003-04-19,144528,0.08994796855972545
2003,Republican,6,2003-04-14,144528,0.04151444702756559
2003,Republican,4,2003-08-19,144528,0.027676298018377062
2003,Republican,15,2003-08-14,144528,0.10378611756891398
2003,Republican,7,2003-12-19,144528,0.04843352153215986
2003,Republican,6,2003-12-14,144528,0.04151444702756559
2003,Republican,3,2003-02-19,144528,0.020757223513782796
2003,Republican,5,2003-02-14,144528,0.03459537252297133
2003,Republican,3,2003-01-19,144528,0.020757223513782796
2003,Republican,8,2003-01-14,144528,0.055352596036754124
2003,Republican,2,2003-07-19,144528,0.013838149009188531
2003,Republican,6,2003-07-14,144528,0.04151444702756559
2003,Republican,6,2003-06-19,144528,0.04151444702756559
2003,Republican,8,2003-06-14,144528,0.055352596036754124
2003,Republican,4,2003-03-19,144528,0.027676298018377062
2003,Republican,8,2003-03-14,144528,0.055352596036754124
2003,Republican,5,2003-05-19,144528,0.03459537252297133
2003,Republican,7,2003-05-14,144528,0.04843352153215986
2003,Republican,6,2003-11-19,144528,0.04151444702756559
2003,Republican,9,2003-11-14,144528,0.062271670541348384
2003,Republican,5,2003-10-19,144528,0.03459537252297133
2003,Republican,3,2003-10-14,144528,0.020757223513782796
2003,Republican,11,2003-09-19,144528,0.07610981955053692
2003,Republican,9,2003-09-14,144528,0.062271670541348384
2003,Republican,8,2003-04-20,144528,0.055352596036754124
2003,Republican,9,2003-04-15,144528,0.062271670541348384
2003,Republican,7,2003-08-20,144528,0.04843352153215986
2003,Republican,10,2003-08-15,144528,0.06919074504594266
2003,Republican,6,2003-12-20,144528,0.04151444702756559
2003,Republican,7,2003-12-15,144528,0.04843352153215986
2003,Republican,4,2003-02-20,144528,0.027676298018377062
2003,Republican,2,2003-02-15,144528,0.013838149009188531
2003,Republican,10,2003-01-20,144528,0.06919074504594266
2003,Republican,5,2003-01-15,144528,0.03459537252297133
2003,Republican,9,2003-07-20,144528,0.062271670541348384
2003,Republican,6,2003-07-15,144528,0.04151444702756559
2003,Republican,9,2003-06-20,144528,0.062271670541348384
2003,Republican,6,2003-06-15,144528,0.04151444702756559
2003,Republican,8,2003-03-20,144528,0.055352596036754124
2003,Republican,11,2003-03-15,144528,0.07610981955053692
2003,Republican,5,2003-05-20,144528,0.03459537252297133
2003,Republican,3,2003-05-15,144528,0.020757223513782796
2003,Republican,7,2003-11-20,144528,0.04843352153215986
2003,Republican,3,2003-11-15,144528,0.020757223513782796
2003,Republican,11,2003-10-20,144528,0.07610981955053692
2003,Republican,6,2003-10-15,144528,0.04151444702756559
2003,Republican,6,2003-09-20,144528,0.04151444702756559
2003,Republican,2,2003-09-15,144528,0.013838149009188531
2003,Republican,8,2003-04-21,144528,0.055352596036754124
2003,Republican,5,2003-04-16,144528,0.03459537252297133
2003,Republican,4,2003-08-21,144528,0.027676298018377062
2003,Republican,7,2003-08-16,144528,0.04843352153215986
2003,Republican,4,2003-12-21,144528,0.027676298018377062
2003,Republican,3,2003-12-16,144528,0.020757223513782796
2003,Republican,8,2003-02-21,144528,0.055352596036754124
2003,Republican,7,2003-01-26,144528,0.04843352153215986
2003,Republican,6,2003-01-21,144528,0.04151444702756559
2003,Republican,9,2003-07-26,144528,0.062271670541348384
2003,Republican,6,2003-07-21,144528,0.04151444702756559
2003,Republican,9,2003-06-26,144528,0.062271670541348384
2003,Republican,7,2003-06-21,144528,0.04843352153215986
2003,Republican,6,2003-03-26,144528,0.04151444702756559
2003,Republican,7,2003-03-21,144528,0.04843352153215986
2003,Republican,3,2003-05-26,144528,0.020757223513782796
2003,Republican,9,2003-05-21,144528,0.062271670541348384
2003,Republican,7,2003-11-26,144528,0.04843352153215986
2003,Republican,6,2003-11-21,144528,0.04151444702756559
2003,Republican,8,2003-10-26,144528,0.055352596036754124
2003,Republican,5,2003-10-21,144528,0.03459537252297133
2003,Republican,11,2003-09-26,144528,0.07610981955053692
2003,Republican,8,2003-09-21,144528,0.055352596036754124
2003,Republican,9,2003-04-27,144528,0.062271670541348384
2003,Republican,6,2003-04-22,144528,0.04151444702756559
2003,Republican,9,2003-08-27,144528,0.062271670541348384
2003,Republican,7,2003-08-22,144528,0.04843352153215986
2003,Republican,6,2003-12-27,144528,0.04151444702756559
2003,Republican,9,2003-12-22,144528,0.062271670541348384
2003,Republican,2,2003-02-27,144528,0.013838149009188531
2003,Republican,9,2003-02-22,144528,0.062271670541348384
2003,Republican,5,2003-01-27,144528,0.03459537252297133
2003,Republican,3,2003-01-22,144528,0.020757223513782796
2003,Republican,11,2003-07-27,144528,0.07610981955053692
2003,Republican,6,2003-07-22,144528,0.04151444702756559
2003,Republican,6,2003-06-27,144528,0.04151444702756559
2003,Republican,9,2003-06-22,144528,0.062271670541348384
2003,Republican,5,2003-03-27,144528,0.03459537252297133
2003,Republican,10,2003-03-22,144528,0.06919074504594266
2003,Republican,9,2003-05-27,144528,0.062271670541348384
2003,Republican,6,2003-05-22,144528,0.04151444702756559
2003,Republican,6,2003-11-27,144528,0.04151444702756559
2003,Republican,7,2003-11-22,144528,0.04843352153215986
2003,Republican,4,2003-10-27,144528,0.027676298018377062
2003,Republican,6,2003-10-22,144528,0.04151444702756559
2003,Republican,9,2003-09-27,144528,0.062271670541348384
2003,Republican,8,2003-09-22,144528,0.055352596036754124
2003,Republican,8,2003-04-28,144528,0.055352596036754124
2003,Republican,5,2003-04-23,144528,0.03459537252297133
2003,Republican,5,2003-08-28,144528,0.03459537252297133
2003,Republican,10,2003-08-23,144528,0.06919074504594266
2003,Republican,11,2003-12-28,144528,0.07610981955053692
2003,Republican,5,2003-12-23,144528,0.03459537252297133
2003,Republican,8,2003-02-28,144528,0.055352596036754124
2003,Republican,4,2003-02-23,144528,0.027676298018377062
2003,Republican,2,2003-01-28,144528,0.013838149009188531
2003,Republican,6,2003-01-23,144528,0.04151444702756559
2003,Republican,4,2003-07-28,144528,0.027676298018377062
2003,Republican,5,2003-07-23,144528,0.03459537252297133
2003,Republican,9,2003-06-28,144528,0.062271670541348384
2003,Republican,5,2003-06-23,144528,0.03459537252297133
2003,Republican,6,2003-03-28,144528,0.04151444702756559
2003,Republican,10,2003-03-23,144528,0.06919074504594266
2003,Republican,10,2003-05-28,144528,0.06919074504594266
2003,Republican,12,2003-05-23,144528,0.08302889405513118
2003,Republican,6,2003-11-28,144528,0.04151444702756559
2003,Republican,5,2003-11-23,144528,0.03459537252297133
2003,Republican,9,2003-10-28,144528,0.062271670541348384
2003,Republican,9,2003-10-23,144528,0.062271670541348384
2003,Republican,6,2003-09-28,144528,0.04151444702756559
2003,Republican,9,2003-09-23,144528,0.062271670541348384
2003,Republican,7,2003-04-29,144528,0.04843352153215986
2003,Republican,7,2003-04-24,144528,0.04843352153215986
2003,Republican,7,2003-08-29,144528,0.04843352153215986
2003,Republican,11,2003-08-24,144528,0.07610981955053692
2003,Republican,1,2003-12-29,144528,0.0069190745045942656
2003,Republican,3,2003-12-24,144528,0.020757223513782796
2003,Republican,4,2003-01-29,144528,0.027676298018377062
2003,Republican,4,2003-02-24,144528,0.027676298018377062
2003,Republican,8,2003-07-29,144528,0.055352596036754124
2003,Republican,6,2003-01-24,144528,0.04151444702756559
2003,Republican,16,2003-06-29,144528,0.11070519207350825
2003,Republican,10,2003-07-24,144528,0.06919074504594266
2003,Republican,7,2003-03-29,144528,0.04843352153215986
2003,Republican,7,2003-06-24,144528,0.04843352153215986
2003,Republican,7,2003-05-29,144528,0.04843352153215986
2003,Republican,8,2003-03-24,144528,0.055352596036754124
2003,Republican,6,2003-11-29,144528,0.04151444702756559
2003,Republican,3,2003-05-24,144528,0.020757223513782796
2003,Republican,5,2003-10-29,144528,0.03459537252297133
2003,Republican,10,2003-11-24,144528,0.06919074504594266
2003,Republican,11,2003-09-29,144528,0.07610981955053692
2003,Republican,8,2003-10-24,144528,0.055352596036754124
2003,Republican,5,2003-04-30,144528,0.03459537252297133
2003,Republican,11,2003-09-24,144528,0.07610981955053692
2003,Republican,10,2003-08-30,144528,0.06919074504594266
2003,Republican,5,2003-04-25,144528,0.03459537252297133
2003,Republican,9,2003-12-30,144528,0.062271670541348384
2003,Republican,9,2003-08-25,144528,0.062271670541348384
2003,Republican,6,2003-01-30,144528,0.04151444702756559
2003,Republican,5,2003-12-25,144528,0.03459537252297133
2003,Republican,9,2003-07-30,144528,0.062271670541348384
2003,Republican,4,2003-02-25,144528,0.027676298018377062
2003,Republican,4,2003-06-30,144528,0.027676298018377062
2003,Republican,10,2003-01-25,144528,0.06919074504594266
2003,Republican,2,2003-03-30,144528,0.013838149009188531
2003,Republican,7,2003-07-25,144528,0.04843352153215986
2003,Republican,8,2003-05-30,144528,0.055352596036754124
2003,Republican,7,2003-06-25,144528,0.04843352153215986
2003,Republican,5,2003-11-30,144528,0.03459537252297133
2003,Republican,8,2003-03-25,144528,0.055352596036754124
2003,Republican,8,2003-10-30,144528,0.055352596036754124
2003,Republican,10,2003-05-25,144528,0.06919074504594266
2003,Republican,10,2003-09-30,144528,0.06919074504594266
2003,Republican,4,2003-11-25,144528,0.027676298018377062
2003,Republican,6,2003-08-31,144528,0.04151444702756559
2003,Republican,5,2003-10-25,144528,0.03459537252297133
2003,Republican,1,2003-12-31,144528,0.0069190745045942656
2003,Republican,8,2003-09-25,144528,0.055352596036754124
2003,Republican,7,2003-01-31,144528,0.04843352153215986
2003,Republican,7,2003-04-26,144528,0.04843352153215986
2003,Republican,7,2003-07-31,144528,0.04843352153215986
2003,Republican,6,2003-08-26,144528,0.04151444702756559
2003,Republican,11,2003-03-31,144528,0.07610981955053692
2003,Republican,1,2003-12-26,144528,0.0069190745045942656
2003,Republican,8,2003-05-31,144528,0.055352596036754124
2003,Republican,6,2003-02-26,144528,0.04151444702756559
2003,Republican,10,2003-10-31,144528,0.06919074504594266
2004,Democratic,16,2004-04-01,140052,0.11424328106703224
2004,Democratic,15,2004-08-06,140052,0.10710307600034273
2004,Democratic,14,2004-08-01,140052,0.09996287093365322
2004,Democratic,7,2004-12-06,140052,0.04998143546682661
2004,Democratic,10,2004-12-01,140052,0.07140205066689514
2004,Democratic,8,2004-02-06,140052,0.05712164053351612
2004,Democratic,17,2004-02-01,140052,0.12138348613372177
2004,Democratic,7,2004-01-06,140052,0.04998143546682661
2004,Democratic,9,2004-01-01,140052,0.06426184560020563
2004,Democratic,7,2004-07-06,140052,0.04998143546682661
2004,Democratic,8,2004-07-01,140052,0.05712164053351612
2004,Democratic,11,2004-06-06,140052,0.07854225573358467
2004,Democratic,19,2004-06-01,140052,0.1356638962671008
2004,Democratic,11,2004-03-06,140052,0.07854225573358467
2004,Democratic,15,2004-03-01,140052,0.10710307600034273
2004,Democratic,19,2004-05-06,140052,0.1356638962671008
2004,Democratic,10,2004-05-01,140052,0.07140205066689514
2004,Democratic,17,2004-11-06,140052,0.12138348613372177
2004,Democratic,16,2004-11-01,140052,0.11424328106703224
2004,Democratic,8,2004-10-06,140052,0.05712164053351612
2004,Democratic,19,2004-10-01,140052,0.1356638962671008
2004,Democratic,19,2004-09-06,140052,0.1356638962671008
2004,Democratic,13,2004-09-01,140052,0.0928226658669637
2004,Democratic,19,2004-04-07,140052,0.1356638962671008
2004,Democratic,17,2004-04-02,140052,0.12138348613372177
2004,Democratic,18,2004-08-07,140052,0.12852369120041127
2004,Democratic,14,2004-08-02,140052,0.09996287093365322
2004,Democratic,17,2004-12-07,140052,0.12138348613372177
2004,Democratic,10,2004-12-02,140052,0.07140205066689514
2004,Democratic,11,2004-02-07,140052,0.07854225573358467
2004,Democratic,16,2004-02-02,140052,0.11424328106703224
2004,Democratic,13,2004-01-07,140052,0.0928226658669637
2004,Democratic,8,2004-01-02,140052,0.05712164053351612
2004,Democratic,18,2004-07-07,140052,0.12852369120041127
2004,Democratic,10,2004-07-02,140052,0.07140205066689514
2004,Democratic,18,2004-06-07,140052,0.12852369120041127
2004,Democratic,11,2004-06-02,140052,0.07854225573358467
2004,Democratic,10,2004-03-07,140052,0.07140205066689514
2004,Democratic,14,2004-03-02,140052,0.09996287093365322
2004,Democratic,22,2004-05-07,140052,0.15708451146716934
2004,Democratic,16,2004-05-02,140052,0.11424328106703224
2004,Democratic,21,2004-11-07,140052,0.14994430640047984
2004,Democratic,15,2004-11-02,140052,0.10710307600034273
2004,Democratic,16,2004-10-07,140052,0.11424328106703224
2004,Democratic,17,2004-10-02,140052,0.12138348613372177
2004,Democratic,13,2004-09-07,140052,0.0928226658669637
2004,Democratic,14,2004-09-02,140052,0.09996287093365322
2004,Democratic,11,2004-04-08,140052,0.07854225573358467
2004,Democratic,12,2004-04-03,140052,0.08568246080027418
2004,Democratic,16,2004-08-08,140052,0.11424328106703224
2004,Democratic,16,2004-08-03,140052,0.11424328106703224
2004,Democratic,15,2004-12-08,140052,0.10710307600034273
2004,Democratic,10,2004-12-03,140052,0.07140205066689514
2004,Democratic,5,2004-02-08,140052,0.03570102533344757
2004,Democratic,10,2004-02-03,140052,0.07140205066689514
2004,Democratic,13,2004-01-08,140052,0.0928226658669637
2004,Democratic,14,2004-01-03,140052,0.09996287093365322
2004,Democratic,12,2004-07-08,140052,0.08568246080027418
2004,Democratic,15,2004-07-03,140052,0.10710307600034273
2004,Democratic,10,2004-06-08,140052,0.07140205066689514
2004,Democratic,24,2004-06-03,140052,0.17136492160054836
2004,Democratic,17,2004-03-08,140052,0.12138348613372177
2004,Democratic,13,2004-03-03,140052,0.0928226658669637
2004,Democratic,14,2004-05-08,140052,0.09996287093365322
2004,Democratic,8,2004-05-03,140052,0.05712164053351612
2004,Democratic,7,2004-11-08,140052,0.04998143546682661
2004,Democratic,14,2004-11-03,140052,0.09996287093365322
2004,Democratic,21,2004-10-08,140052,0.14994430640047984
2004,Democratic,11,2004-10-03,140052,0.07854225573358467
2004,Democratic,11,2004-09-08,140052,0.07854225573358467
2004,Democratic,19,2004-09-03,140052,0.1356638962671008
2004,Democratic,19,2004-04-09,140052,0.1356638962671008
2004,Democratic,10,2004-04-04,140052,0.07140205066689514
2004,Democratic,17,2004-08-09,140052,0.12138348613372177
2004,Democratic,18,2004-08-04,140052,0.12852369120041127
2004,Democratic,13,2004-12-09,140052,0.0928226658669637
2004,Democratic,11,2004-12-04,140052,0.07854225573358467
2004,Democratic,12,2004-02-09,140052,0.08568246080027418
2004,Democratic,11,2004-02-04,140052,0.07854225573358467
2004,Democratic,11,2004-01-09,140052,0.07854225573358467
2004,Democratic,6,2004-01-04,140052,0.04284123040013709
2004,Democratic,6,2004-07-09,140052,0.04284123040013709
2004,Democratic,11,2004-07-04,140052,0.07854225573358467
2004,Democratic,11,2004-06-09,140052,0.07854225573358467
2004,Democratic,24,2004-06-04,140052,0.17136492160054836
2004,Democratic,15,2004-03-09,140052,0.10710307600034273
2004,Democratic,11,2004-03-04,140052,0.07854225573358467
2004,Democratic,9,2004-05-09,140052,0.06426184560020563
2004,Democratic,21,2004-05-04,140052,0.14994430640047984
2004,Democratic,8,2004-11-09,140052,0.05712164053351612
2004,Democratic,15,2004-11-04,140052,0.10710307600034273
2004,Democratic,10,2004-10-09,140052,0.07140205066689514
2004,Democratic,9,2004-10-04,140052,0.06426184560020563
2004,Democratic,12,2004-09-09,140052,0.08568246080027418
2004,Democratic,13,2004-09-04,140052,0.0928226658669637
2004,Democratic,12,2004-04-10,140052,0.08568246080027418
2004,Democratic,13,2004-04-05,140052,0.0928226658669637
2004,Democratic,9,2004-08-10,140052,0.06426184560020563
2004,Democratic,11,2004-08-05,140052,0.07854225573358467
2004,Democratic,14,2004-12-10,140052,0.09996287093365322
2004,Democratic,10,2004-12-05,140052,0.07140205066689514
2004,Democratic,15,2004-02-10,140052,0.10710307600034273
2004,Democratic,17,2004-02-05,140052,0.12138348613372177
2004,Democratic,4,2004-01-10,140052,0.02856082026675806
2004,Democratic,8,2004-01-05,140052,0.05712164053351612
2004,Democratic,4,2004-07-10,140052,0.02856082026675806
2004,Democratic,13,2004-07-05,140052,0.0928226658669637
2004,Democratic,16,2004-06-10,140052,0.11424328106703224
2004,Democratic,11,2004-06-05,140052,0.07854225573358467
2004,Democratic,13,2004-03-10,140052,0.0928226658669637
2004,Democratic,22,2004-03-05,140052,0.15708451146716934
2004,Democratic,15,2004-05-10,140052,0.10710307600034273
2004,Democratic,17,2004-05-05,140052,0.12138348613372177
2004,Democratic,8,2004-11-10,140052,0.05712164053351612
2004,Democratic,14,2004-11-05,140052,0.09996287093365322
2004,Democratic,23,2004-10-10,140052,0.16422471653385887
2004,Democratic,15,2004-10-05,140052,0.10710307600034273
2004,Democratic,12,2004-09-10,140052,0.08568246080027418
2004,Democratic,15,2004-09-05,140052,0.10710307600034273
2004,Democratic,13,2004-04-11,140052,0.0928226658669637
2004,Democratic,18,2004-04-06,140052,0.12852369120041127
2004,Democratic,19,2004-08-11,140052,0.1356638962671008
2004,Democratic,11,2004-12-16,140052,0.07854225573358467
2004,Democratic,9,2004-12-11,140052,0.06426184560020563
